mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.04795563220977783,0.0006383657455444336,0.0058165788650512695,0.00016486644744873047,DecisionTreeRegressor(max_depth=1),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-7.408659931540408,-7.706742051424773,-7.557700991482591,0.14904105994218275,170,-5.942900472914945,-5.269004966690722,-5.605952719802834,0.33694775311211167
0.04687356948852539,0.0006833076477050781,0.006521940231323242,0.00016760826110839844,DecisionTreeRegressor(max_depth=1),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-7.408659931540408,-7.706742051424773,-7.557700991482591,0.14904105994218275,170,-5.942900472914945,-5.269004966690722,-5.605952719802834,0.33694775311211167
0.04573976993560791,0.0004636049270629883,0.0075571537017822266,0.0007302761077880859,DecisionTreeRegressor(max_depth=1),1.0,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-7.408659931540408,-7.706742051424773,-7.557700991482591,0.14904105994218275,170,-5.942900472914945,-5.269004966690722,-5.605952719802834,0.33694775311211167
0.15873265266418457,0.00929880142211914,0.0165330171585083,0.0005372762680053711,DecisionTreeRegressor(max_depth=1),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-4.2078144573907,-6.390663898276852,-5.299239177833776,1.0914247204430758,146,-3.6705983125208417,-4.012572554701847,-3.8415854336113444,0.17098712109050251
0.31319403648376465,0.01834845542907715,0.025690436363220215,0.0017682313919067383,DecisionTreeRegressor(max_depth=1),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-4.875236962642302,-6.210671487387067,-5.542954225014684,0.6677172623723826,147,-4.411563364402468,-4.6386079797192235,-4.525085672060846,0.11352230765837756
0.6186103820800781,0.031912803649902344,0.047759413719177246,0.0005856752395629883,DecisionTreeRegressor(max_depth=1),1.0,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-4.773090997936261,-5.443630429701584,-5.108360713818922,0.33526971588266186,145,-4.516217135441691,-4.557686289748166,-4.536951712594929,0.020734577153237677
0.1691058874130249,0.012570500373840332,0.013086318969726562,0.001683950424194336,DecisionTreeRegressor(max_depth=1),1.0,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-7.350322734625494,-8.153834110432754,-7.752078422529124,0.40175568790363014,180,-5.328032546226586,-4.933598165572991,-5.130815355899788,0.19721719032679763
0.35403478145599365,0.04344046115875244,0.025327205657958984,0.0004475116729736328,DecisionTreeRegressor(max_depth=1),1.0,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-7.2291019293329635,-7.814667739028197,-7.521884834180581,0.2927829048476167,167,-4.760083387446114,-4.210584566830941,-4.485333977138527,0.2747494103075865
0.7087759971618652,0.061838626861572266,0.048415303230285645,0.00248110294342041,DecisionTreeRegressor(max_depth=1),1.0,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-7.239757990032959,-7.9242718519522795,-7.582014920992619,0.34225693095966037,175,-4.571785108251105,-4.203306944845794,-4.387546026548449,0.1842390817026556
0.09090054035186768,0.022453665733337402,0.010486245155334473,0.0014585256576538086,DecisionTreeRegressor(max_depth=1),0.5,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-7.226899540879544,-6.607798908318354,-6.917349224598949,0.30955031628059526,150,-5.873447629476466,-4.664716662031052,-5.269082145753758,0.6043654837227073
0.11363041400909424,0.003301262855529785,0.010963082313537598,0.0023974180221557617,DecisionTreeRegressor(max_depth=1),0.5,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-7.226899540879544,-6.607798908318354,-6.917349224598949,0.30955031628059526,150,-5.873447629476466,-4.664716662031052,-5.269082145753758,0.6043654837227073
0.10515820980072021,0.016105055809020996,0.009769201278686523,0.002602100372314453,DecisionTreeRegressor(max_depth=1),0.5,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-7.226899540879544,-6.607798908318354,-6.917349224598949,0.30955031628059526,150,-5.873447629476466,-4.664716662031052,-5.269082145753758,0.6043654837227073
0.18608903884887695,0.0024871826171875,0.019051313400268555,3.4809112548828125e-05,DecisionTreeRegressor(max_depth=1),0.5,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-7.07577156004706,-7.105137336287146,-7.090454448167103,0.014682888120042925,153,-5.363487560096571,-4.78255240941661,-5.07301998475659,0.2904675753399806
0.3340545892715454,0.02531731128692627,0.029252290725708008,0.0042705535888671875,DecisionTreeRegressor(max_depth=1),0.5,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-6.438880273188455,-6.11756801844601,-6.278224145817233,0.16065612737122237,149,-4.4364633331274765,-4.15070274679881,-4.293583039963144,0.14288029316433315
0.7058584690093994,0.08382296562194824,0.05579221248626709,0.0043669939041137695,DecisionTreeRegressor(max_depth=1),0.5,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-5.490859359833332,-6.3815672477181895,-5.9362133037757605,0.44535394394242855,148,-4.652717737091747,-4.762314719779691,-4.707516228435718,0.05479849134397208
0.18109476566314697,0.0112837553024292,0.014139294624328613,0.001309514045715332,DecisionTreeRegressor(max_depth=1),0.5,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-7.245559762772528,-7.688536141208142,-7.4670479519903346,0.2214881892178071,163,-5.757207610869215,-5.13715715577426,-5.447182383321738,0.3100252275474773
0.3806116580963135,0.05097603797912598,0.02708446979522705,0.0003217458724975586,DecisionTreeRegressor(max_depth=1),0.5,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-7.14712036402162,-7.8453691798701435,-7.496244771945882,0.3491244079242617,165,-5.396871127717157,-4.815766541459044,-5.1063188345881,0.2905522931290565
0.7228648662567139,0.03846025466918945,0.052751898765563965,0.008152604103088379,DecisionTreeRegressor(max_depth=1),0.5,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-7.096600348780108,-8.036729762308946,-7.566665055544528,0.4700647067644188,173,-4.860708416015305,-4.366156023691234,-4.613432219853269,0.24727619616203533
0.19620120525360107,0.03032529354095459,0.022301435470581055,0.009034395217895508,DecisionTreeRegressor(max_depth=1),0.1,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-7.311557089017869,-7.080412025260248,-7.195984557139059,0.11557253187881056,156,-5.724019208797308,-4.871419565294121,-5.297719387045714,0.4262998217515932
0.3115304708480835,0.07038319110870361,0.021810412406921387,0.003605484962463379,DecisionTreeRegressor(max_depth=1),0.1,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-7.194815600680304,-7.173359816788905,-7.184087708734605,0.01072789194569923,154,-5.77827048463556,-4.761406717758058,-5.26983860119681,0.5084318834387509
0.3406331539154053,0.11020088195800781,0.025979280471801758,0.009524822235107422,DecisionTreeRegressor(max_depth=1),0.1,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-7.199946309121055,-7.173359816788905,-7.18665306295498,0.013293246166074635,155,-5.813983783463976,-4.761406717758058,-5.2876952506110175,0.5262885328529587
0.18946540355682373,0.009854912757873535,0.01708841323852539,0.0013096332550048828,DecisionTreeRegressor(max_depth=1),0.1,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-7.390409823859422,-7.978201973528097,-7.68430589869376,0.29389607483433755,177,-5.998875858947255,-5.250646480942361,-5.624761169944808,0.3741146890024467
0.3757890462875366,0.018313288688659668,0.032928466796875,0.003895282745361328,DecisionTreeRegressor(max_depth=1),0.1,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-7.3391034051035335,-7.9755004192547485,-7.6573019121791415,0.3181985070756075,176,-5.88070743805405,-5.255247699729486,-5.567977568891768,0.3127298691622822
0.7372195720672607,0.04869723320007324,0.08444845676422119,0.02829301357269287,DecisionTreeRegressor(max_depth=1),0.1,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-7.270133092665519,-7.502000823200807,-7.3860669579331635,0.11593386526764382,159,-5.615771924203448,-4.983804378326164,-5.299788151264806,0.31598377293864166
0.2001962661743164,0.014726877212524414,0.017951011657714844,0.003574848175048828,DecisionTreeRegressor(max_depth=1),0.1,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-7.429720583943619,-7.113638138343229,-7.271679361143424,0.15804122280019506,157,-5.818182903860902,-4.909838013642139,-5.364010458751521,0.4541724451093816
0.3804779052734375,0.013494729995727539,0.026352763175964355,0.00021016597747802734,DecisionTreeRegressor(max_depth=1),0.1,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-7.239938980067868,-8.198149379176732,-7.7190441796222995,0.47910519955443176,178,-5.7967737735668825,-5.385542056865812,-5.591157915216347,0.20561585835053542
0.8122457265853882,0.1312195062637329,0.05917370319366455,0.017955899238586426,DecisionTreeRegressor(max_depth=1),0.1,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-7.199124569048465,-8.251478866764607,-7.725301717906536,0.5261771488580713,179,-5.783014366562566,-5.395362216130928,-5.589188291346747,0.19382607521581896
0.1819162368774414,0.021463394165039062,0.015201449394226074,0.000552058219909668,DecisionTreeRegressor(max_depth=1),0.01,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-7.905223716283243,-7.204076299377286,-7.554650007830265,0.3505737084529783,168,-6.0396820249217695,-5.451296562163338,-5.745489293542554,0.29419273137921564
0.36678969860076904,0.032949090003967285,0.030735492706298828,0.0013096332550048828,DecisionTreeRegressor(max_depth=1),0.01,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-7.807690642605367,-7.164121275906943,-7.485905959256155,0.32178468334921195,164,-5.98859943281765,-5.415888615819009,-5.702244024318329,0.2863554084993205
0.9257570505142212,0.24631106853485107,0.06722450256347656,0.01915121078491211,DecisionTreeRegressor(max_depth=1),0.01,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-7.6395620977808205,-7.111493822380588,-7.375527960080705,0.2640341377001163,158,-5.939529256127526,-5.225258919024777,-5.5823940875761515,0.35713516855137417
0.1772446632385254,0.012086153030395508,0.014310240745544434,0.00225222110748291,DecisionTreeRegressor(max_depth=1),0.01,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-7.927117762211289,-7.208035268004253,-7.5675765151077705,0.3595412471035177,174,-6.053883280161488,-5.431849660839697,-5.7428664705005925,0.3110168096608952
0.4389512538909912,0.09701871871948242,0.03543829917907715,0.00697779655456543,DecisionTreeRegressor(max_depth=1),0.01,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-7.688919829424695,-7.215852527090934,-7.4523861782578145,0.23653365116688052,162,-5.97791269417664,-5.286034842333397,-5.631973768255018,0.34593892592162145
1.0095667839050293,0.045139312744140625,0.07091319561004639,0.007527470588684082,DecisionTreeRegressor(max_depth=1),0.01,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-7.50295560676527,-7.2778894470084206,-7.390422526886845,0.11253307987842476,160,-5.957208408938157,-4.650584065107036,-5.303896237022596,0.6533121719155606
0.24370265007019043,0.006276130676269531,0.0251847505569458,0.007892727851867676,DecisionTreeRegressor(max_depth=1),0.01,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-7.93106227481442,-7.182163679163531,-7.556612976988975,0.37444929782544456,169,-6.0687562698051085,-5.45357149416084,-5.7611638819829745,0.30759238782213405
0.5342445373535156,0.055048227310180664,0.04884517192840576,0.008776545524597168,DecisionTreeRegressor(max_depth=1),0.01,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-7.825417851771681,-7.171049630315797,-7.498233741043739,0.32718411072794185,166,-6.010087438882712,-5.417039237010816,-5.7135633379467645,0.29652410093594783
1.0900161266326904,0.04265713691711426,0.06580138206481934,0.005084514617919922,DecisionTreeRegressor(max_depth=1),0.01,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-7.690401962247406,-7.112947574444652,-7.401674768346028,0.2887271939013769,161,-5.9526737813691,-5.207794881197315,-5.580234331283208,0.3724394500858925
0.3187474012374878,0.027520060539245605,0.02421259880065918,0.002786397933959961,DecisionTreeRegressor(max_depth=3),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-2.027206233316754,-1.6641744985081763,-1.845690365912465,0.18151586740428882,114,-1.2810252937888589,-1.3156342975690563,-1.2983297956789577,0.01730450189009869
0.44973528385162354,0.13871371746063232,0.03133261203765869,0.006054520606994629,DecisionTreeRegressor(max_depth=3),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.027206233316754,-1.6261109840904926,-1.8266586087036232,0.2005476246131307,112,-1.2810252937888589,-1.3225871922875185,-1.3018062430381887,0.020780949249329828
0.4748927354812622,0.24071967601776123,0.0349423885345459,0.010199546813964844,DecisionTreeRegressor(max_depth=3),1.0,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-2.027206233316754,-1.695668266223133,-1.8614372497699434,0.16576898354681047,115,-1.2810252937888589,-1.3376950998839876,-1.3093601968364232,0.028334903047564364
0.2630103826522827,0.016988635063171387,0.036739349365234375,0.0008633136749267578,DecisionTreeRegressor(max_depth=3),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.322751517400292,-1.571996972148975,-1.9473742447746336,0.37537727262565856,125,-1.3497394402921818,-1.3915698654198851,-1.3706546528560335,0.02091521256385165
0.5877171754837036,0.04644644260406494,0.03718698024749756,0.00042068958282470703,DecisionTreeRegressor(max_depth=3),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.2958729221917196,-1.5638810006105193,-1.9298769614011193,0.36599596079060015,124,-1.3795611454560337,-1.3845987031536364,-1.382079924304835,0.002518778848801362
1.162784457206726,0.11116516590118408,0.06701552867889404,0.0065659284591674805,DecisionTreeRegressor(max_depth=3),1.0,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-2.26803577497881,-1.5876723974361222,-1.927854086207466,0.3401816887713438,123,-1.4371114855133706,-1.4187629355137958,-1.4279372105135832,0.009174274999787402
0.3008526563644409,0.05039823055267334,0.02282238006591797,0.0016376972198486328,DecisionTreeRegressor(max_depth=3),1.0,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.150955559913807,-1.7613384178556675,-1.9561469888847371,0.1948085710290698,126,-1.3626007829962425,-1.2849032880189408,-1.3237520355075918,0.03884874748865086
0.655754566192627,0.11691117286682129,0.03994297981262207,0.0057566165924072266,DecisionTreeRegressor(max_depth=3),1.0,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.292979991749312,-1.7335745570166041,-2.013277274382958,0.2797027173663539,132,-1.3676969377904036,-1.3418256592713007,-1.3547612985308521,0.012935639259551435
1.1360191106796265,0.09796297550201416,0.06429910659790039,0.018171072006225586,DecisionTreeRegressor(max_depth=3),1.0,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-2.364594943070958,-1.7528636937592459,-2.058729318415102,0.3058656246558561,135,-1.3979962426853305,-1.382932367258338,-1.3904643049718342,0.007531937713496251
0.36162078380584717,0.08872592449188232,0.029078364372253418,0.007264971733093262,DecisionTreeRegressor(max_depth=3),0.5,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.945790669081085,-1.696154413091073,-1.8209725410860789,0.12481812799500591,110,-1.2560407227485901,-1.2784558120163254,-1.2672482673824579,0.011207544633867639
0.4086885452270508,0.06590986251831055,0.027143001556396484,0.007971048355102539,DecisionTreeRegressor(max_depth=3),0.5,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.049247402186854,-1.696154413091073,-1.8727009076389636,0.1765464945478904,116,-1.2917301315818692,-1.2784558120163254,-1.2850929717990973,0.0066371597827719064
0.38030099868774414,0.0695352554321289,0.024622082710266113,0.005315184593200684,DecisionTreeRegressor(max_depth=3),0.5,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-2.049247402186854,-1.696154413091073,-1.8727009076389636,0.1765464945478904,116,-1.2917301315818692,-1.2784558120163254,-1.2850929717990973,0.0066371597827719064
0.2670787572860718,0.024677634239196777,0.023029565811157227,0.005726337432861328,DecisionTreeRegressor(max_depth=3),0.5,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.0196823631993506,-1.6298788490762948,-1.8247806061378227,0.1949017570615279,111,-1.3217208249402024,-1.3358850643386404,-1.3288029446394214,0.007082119699219014
0.49686241149902344,0.031545400619506836,0.031742095947265625,0.007725954055786133,DecisionTreeRegressor(max_depth=3),0.5,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.005699811754858,-1.6219857419002832,-1.8138427768275704,0.19185703492728734,109,-1.367806291922294,-1.3511006682011997,-1.3594534800617468,0.008352811860547149
0.926323413848877,0.04027986526489258,0.05592834949493408,0.004578948020935059,DecisionTreeRegressor(max_depth=3),0.5,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-2.1995972715492758,-1.5881491241061916,-1.8938731978277337,0.3057240737215421,118,-1.3986931891642778,-1.3832724450118281,-1.390982817088053,0.007710372076224825
0.30640077590942383,0.035016536712646484,0.02061283588409424,0.0007156133651733398,DecisionTreeRegressor(max_depth=3),0.5,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.1503278772167786,-1.7701434702007048,-1.9602356737087416,0.1900922035080369,127,-1.2968296791476084,-1.296518053461699,-1.2966738663046535,0.00015581284295473896
0.4837692975997925,0.047797560691833496,0.02716052532196045,0.002584099769592285,DecisionTreeRegressor(max_depth=3),0.5,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.101067713502471,-1.7319166347658892,-1.91649217413418,0.18457553936829085,121,-1.2824608396759167,-1.3104729576704583,-1.2964668986731875,0.01400605899727081
0.8770947456359863,0.09090304374694824,0.05019736289978027,0.0021588802337646484,DecisionTreeRegressor(max_depth=3),0.5,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-2.2305692945244044,-1.7633921084642519,-1.9969807014943282,0.23358859303007629,131,-1.33064575238328,-1.3526104946058657,-1.3416281234945728,0.010982371111292855
0.2638883590698242,0.018553495407104492,0.016099095344543457,0.0009111166000366211,DecisionTreeRegressor(max_depth=3),0.1,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-2.206330661918465,-1.880063089420373,-2.0431968756694188,0.16313378624904595,134,-1.3658930563578684,-1.3079652603212093,-1.3369291583395388,0.028963898018329548
0.48588454723358154,0.06022942066192627,0.02993619441986084,0.005315423011779785,DecisionTreeRegressor(max_depth=3),0.1,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.160534516243532,-1.8112505289600869,-1.9858925226018096,0.17464199364172261,130,-1.3184232462849348,-1.3302550074906063,-1.3243391268877707,0.005915880602835766
1.07378089427948,0.18201982975006104,0.07778620719909668,0.016659975051879883,DecisionTreeRegressor(max_depth=3),0.1,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-2.012362834221866,-1.7841469557375291,-1.8982548949796976,0.11410793924216833,119,-1.2925237912902916,-1.3189056749130579,-1.3057147331016747,0.013190941811383139
0.26408088207244873,0.03995358943939209,0.022718310356140137,0.005196928977966309,DecisionTreeRegressor(max_depth=3),0.1,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.192299502151846,-1.7784845185077345,-1.9853920103297904,0.2069074918220558,129,-1.3696648205841802,-1.3649198086542869,-1.3672923146192335,0.0023725059649466473
0.5839506387710571,0.10068714618682861,0.04693126678466797,0.007506370544433594,DecisionTreeRegressor(max_depth=3),0.1,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.1136528815546862,-1.7269547014179443,-1.9203037914863152,0.19334909006837098,122,-1.3050248770447321,-1.3425132868144734,-1.3237690819296026,0.018744204884870608
