mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
1.154107928276062,0.09041059017181396,0.06672418117523193,0.008217215538024902,DecisionTreeRegressor(max_depth=3),0.1,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-2.156049350337564,-1.7887955367453712,-1.9724224435414677,0.1836269067960965,128,-1.2950641162077265,-1.330621364680604,-1.3128427404441654,0.017778624236438723
0.3837270736694336,0.041211843490600586,0.028328657150268555,0.0059239864349365234,DecisionTreeRegressor(max_depth=3),0.1,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.3036001554661856,-1.7490732460001994,-2.0263367007331925,0.2772634547329931,133,-1.3664806559156302,-1.2952866120765076,-1.330883633996069,0.03559702191956127
0.5409837961196899,0.054010748863220215,0.029275178909301758,0.0001316070556640625,DecisionTreeRegressor(max_depth=3),0.1,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.07757656472747,-1.7353821304954138,-1.9064793476114419,0.1710972171160282,120,-1.2917859267408687,-1.3194372270050565,-1.3056115768729626,0.013825650132093914
0.9827008247375488,0.12383794784545898,0.06537580490112305,0.014821767807006836,DecisionTreeRegressor(max_depth=3),0.1,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-2.0004505843741627,-1.674105326241149,-1.837277955307656,0.16317262906650687,113,-1.2773127904452246,-1.2866619003754385,-1.2819873454103314,0.004674554965106936
0.2490231990814209,0.03287863731384277,0.01574110984802246,0.0014433860778808594,DecisionTreeRegressor(max_depth=3),0.01,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-2.552140248193402,-1.753059072531684,-2.152599660362543,0.399540587830859,144,-1.6199698556077697,-1.5751348761655037,-1.5975523658866368,0.022417489721133
0.5103002786636353,0.07435667514801025,0.037262797355651855,0.011940836906433105,DecisionTreeRegressor(max_depth=3),0.01,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.4241610002338447,-1.7912958659936973,-2.107728433113771,0.3164325671200737,143,-1.5142658518121732,-1.528233155792584,-1.5212495038023786,0.006983651990205342
1.016796588897705,0.12564301490783691,0.05293607711791992,0.002748727798461914,DecisionTreeRegressor(max_depth=3),0.01,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-2.3484979839776434,-1.8313268235963243,-2.089912403786984,0.2585855801906596,138,-1.4204558544392876,-1.3821018085175965,-1.4012788314784421,0.019177022960845558
0.291542649269104,0.035545945167541504,0.018544435501098633,0.002170562744140625,DecisionTreeRegressor(max_depth=3),0.01,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.442668353335119,-1.7492991906853543,-2.0959837720102366,0.3466845813248822,141,-1.5965992958682798,-1.5732269527413962,-1.584913124304838,0.01168617156344176
0.490683913230896,0.06690752506256104,0.028396129608154297,0.004305124282836914,DecisionTreeRegressor(max_depth=3),0.01,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.3974095943208584,-1.762810805933655,-2.0801102001272564,0.31729939419360176,137,-1.5066646245054467,-1.5442899064103919,-1.5254772654579192,0.018812640952472592
0.9610247611999512,0.12005829811096191,0.05494868755340576,0.006710171699523926,DecisionTreeRegressor(max_depth=3),0.01,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-2.357012110654879,-1.8277693451811718,-2.0923907279180254,0.26462138273685365,139,-1.446971121701608,-1.4075326571766928,-1.4272518894391504,0.01971923226245753
0.23806226253509521,0.04419982433319092,0.015255570411682129,0.0020409822463989258,DecisionTreeRegressor(max_depth=3),0.01,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.416502064295322,-1.7687139958239324,-2.092608030059627,0.32389403423569474,140,-1.571353907996605,-1.5613083344193748,-1.5663311212079898,0.005022786788615119
0.5098482370376587,0.06618177890777588,0.024482131004333496,0.0009254217147827148,DecisionTreeRegressor(max_depth=3),0.01,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.4269880440488842,-1.7721740914816284,-2.099581067765256,0.3274069762836279,142,-1.5463423446582263,-1.5053584717311903,-1.5258504081947084,0.02049193646351799
0.9616135358810425,0.12152135372161865,0.06033658981323242,0.00415802001953125,DecisionTreeRegressor(max_depth=3),0.01,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=3), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-2.3404231317058577,-1.8145321968167756,-2.0774776642613166,0.26294546744454106,136,-1.4376394085797515,-1.431985075578896,-1.4348122420793237,0.0028271665004276914
0.25036323070526123,0.027052760124206543,0.014074921607971191,0.0012031793594360352,DecisionTreeRegressor(max_depth=5),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.8485790951722303,-1.3598628687409078,-1.6042209819565691,0.24435811321566125,101,-0.8546627980184036,-1.039464231550521,-0.9470635147844623,0.09240071676605865
0.493119478225708,0.04856681823730469,0.030274033546447754,0.004854321479797363,DecisionTreeRegressor(max_depth=5),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.8508861376704062,-1.3274856605506704,-1.5891858991105383,0.2617002385598679,91,-0.8607409276756834,-1.0379706347374984,-0.9493557812065909,0.08861485353090748
1.0149552822113037,0.10510778427124023,0.05401170253753662,0.004677891731262207,DecisionTreeRegressor(max_depth=5),1.0,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-1.842449124268817,-1.3444384188831102,-1.5934437715759637,0.2490053526928534,95,-0.866159248933304,-1.0404563247993657,-0.9533077868663349,0.08714853793303085
0.2723170518875122,0.04166257381439209,0.020922422409057617,0.004252433776855469,DecisionTreeRegressor(max_depth=5),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-1.8449027637836564,-1.4278180293441944,-1.6363603965639255,0.20854236721973096,108,-0.8660780476018254,-1.0619679724288802,-0.9640230100153528,0.0979449624135274
0.5130462646484375,0.0401155948638916,0.033472299575805664,0.0011899471282958984,DecisionTreeRegressor(max_depth=5),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-1.8472170922633768,-1.3820376634961093,-1.614627377879743,0.23258971438363374,104,-0.8547304471759647,-1.06588556830352,-0.9603080077397423,0.10557756056377765
0.984122633934021,0.10809862613677979,0.05995357036590576,0.004901528358459473,DecisionTreeRegressor(max_depth=5),1.0,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-1.851331735957976,-1.3482015315318212,-1.5997666337448986,0.2515651022130774,99,-0.8659947712793052,-1.066069364512017,-0.9660320678956611,0.10003729661635585
0.2911030054092407,0.026584267616271973,0.017818331718444824,0.0009857416152954102,DecisionTreeRegressor(max_depth=5),1.0,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-1.8287610459001604,-1.348878634313615,-1.5888198401068876,0.23994120579327272,88,-0.8545461025130263,-1.0387329920616533,-0.9466395472873398,0.09209344477431347
0.5429031848907471,0.053536415100097656,0.028163790702819824,0.0001710653305053711,DecisionTreeRegressor(max_depth=5),1.0,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-1.818903344409609,-1.3650033884724102,-1.5919533664410097,0.2269499779685994,93,-0.8555154927142401,-1.0278703912140619,-0.941692941964151,0.08617744924991089
0.9892655611038208,0.10892975330352783,0.06821298599243164,0.009938955307006836,DecisionTreeRegressor(max_depth=5),1.0,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-1.8450552740199768,-1.361256056918442,-1.6031556654692094,0.24189960855076742,100,-0.8605352001625658,-1.0270992451726275,-0.9438172226675967,0.08328202250503086
0.2572977542877197,0.03297257423400879,0.014128923416137695,0.0020999908447265625,DecisionTreeRegressor(max_depth=5),0.5,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.7699317207115115,-1.337546431974421,-1.5537390763429664,0.21619264436854524,74,-0.8748323957008382,-1.0281352016287926,-0.9514837986648154,0.07665140296397721
0.5302196741104126,0.0791851282119751,0.045294880867004395,0.014335989952087402,DecisionTreeRegressor(max_depth=5),0.5,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.7768221083495805,-1.3597402909471155,-1.568281199648348,0.20854090870123254,79,-0.8701969170871898,-1.0299259037371802,-0.950061410412185,0.07986449332499518
1.0724117755889893,0.1284778118133545,0.06627845764160156,0.003103017807006836,DecisionTreeRegressor(max_depth=5),0.5,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-1.811960407386733,-1.3725793850926327,-1.5922698962396828,0.21969051114705018,94,-0.8659097444035375,-1.03184639736158,-0.9488780708825587,0.08296832647902119
0.31485724449157715,0.047309160232543945,0.023378491401672363,0.006007790565490723,DecisionTreeRegressor(max_depth=5),0.5,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-1.8920030887727155,-1.3257402628431572,-1.6088716758079364,0.28313141296477917,102,-0.8929367026670296,-1.0279748584547863,-0.960455780560908,0.06751907789387834
0.5480602979660034,0.07247579097747803,0.03340482711791992,0.003956794738769531,DecisionTreeRegressor(max_depth=5),0.5,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-1.8362812503526982,-1.3073611922382695,-1.5718212212954839,0.26446002905721433,80,-0.8718482738302612,-1.0302852164225604,-0.9510667451264108,0.07921847129614962
1.0888227224349976,0.10397279262542725,0.0547865629196167,0.0018922090530395508,DecisionTreeRegressor(max_depth=5),0.5,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-1.805498625433238,-1.323610720302183,-1.5645546728677104,0.24094395256552747,77,-0.871107577713891,-1.0474247309944567,-0.9592661543541738,0.08815857664028282
0.3147951364517212,0.045323967933654785,0.02072322368621826,0.000607609748840332,DecisionTreeRegressor(max_depth=5),0.5,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-1.7715576208487525,-1.3121570539655796,-1.541857337407166,0.22970028344158644,59,-0.8649723798927529,-1.0213936657828493,-0.9431830228378011,0.0782106429450482
0.5868445634841919,0.05491530895233154,0.029700279235839844,0.001516580581665039,DecisionTreeRegressor(max_depth=5),0.5,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-1.8072549525023434,-1.3461095890178736,-1.5766822707601085,0.2305726817422349,81,-0.8509962235744813,-1.0364716050942193,-0.9437339143343504,0.09273769075986898
1.094517707824707,0.10596466064453125,0.0517810583114624,0.0057936906814575195,DecisionTreeRegressor(max_depth=5),0.5,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-1.8187324016361768,-1.351195538416578,-1.5849639700263773,0.23376843160979943,86,-0.8606833539795262,-1.0374454594123372,-0.9490644066959317,0.0883810527164055
0.2969238758087158,0.05904817581176758,0.01624131202697754,0.0016663074493408203,DecisionTreeRegressor(max_depth=5),0.1,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.5930004326266423,-1.2635819908018529,-1.4282912117142477,0.1647092209123947,10,-0.8912744268550588,-0.9899398604221743,-0.9406071436386165,0.04933271678355777
0.5969827175140381,0.09725308418273926,0.04862356185913086,0.009848356246948242,DecisionTreeRegressor(max_depth=5),0.1,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.6345012515607407,-1.2847885528401604,-1.4596449022004505,0.17485634936029015,13,-0.8978642423909335,-1.008205515649463,-0.9530348790201982,0.05517063662926469
1.3193756341934204,0.26650965213775635,0.06522095203399658,0.004995226860046387,DecisionTreeRegressor(max_depth=5),0.1,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-1.753534300418752,-1.3208683569201574,-1.5372013286694548,0.21633297174929733,50,-0.8899435206121787,-1.0216095705167616,-0.9557765455644702,0.06583302495229143
0.3242532014846802,0.05201089382171631,0.018874049186706543,0.00520169734954834,DecisionTreeRegressor(max_depth=5),0.1,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-1.6181393097128964,-1.2707756644046253,-1.4444574870587608,0.17368182265413556,12,-0.8887971820129633,-1.019035537822552,-0.9539163599177576,0.06511917790479432
0.7470355033874512,0.17267251014709473,0.06438267230987549,0.019461989402770996,DecisionTreeRegressor(max_depth=5),0.1,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-1.6807062204235732,-1.2911629774116409,-1.485934598917607,0.19477162150596616,24,-0.8952683075479141,-1.0291145783581006,-0.9621914429530074,0.06692313540509326
1.4892228841781616,0.21116459369659424,0.09073567390441895,0.018733978271484375,DecisionTreeRegressor(max_depth=5),0.1,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-1.7750153315978583,-1.3252862231016294,-1.5501507773497438,0.22486455424811447,70,-0.8934520432776655,-1.0403110563939928,-0.9668815498358292,0.07342950655816366
0.4865604639053345,0.006050467491149902,0.027445077896118164,0.0014128684997558594,DecisionTreeRegressor(max_depth=5),0.1,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-1.60709899686749,-1.25846132077049,-1.4327801588189901,0.1743188380485,11,-0.8878626473404759,-0.992592345882514,-0.940227496611495,0.05236484927101903
0.741026759147644,0.13337242603302002,0.05381429195404053,0.02678096294403076,DecisionTreeRegressor(max_depth=5),0.1,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-1.6511731958333151,-1.2718777980777158,-1.4615254969555154,0.18964769887779964,15,-0.8793160569027846,-0.9996939351747928,-0.9395049960387887,0.060188939136004094
1.527759075164795,0.2021622657775879,0.08089232444763184,0.0021483898162841797,DecisionTreeRegressor(max_depth=5),0.1,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-1.7193667884581543,-1.323373705886145,-1.5213702471721495,0.19799654128600463,38,-0.8754099923530337,-1.0190504568195708,-0.9472302245863022,0.07182023223326855
0.45011627674102783,0.10484516620635986,0.0205686092376709,0.0009007453918457031,DecisionTreeRegressor(max_depth=5),0.01,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.5859702269388252,-1.2082571485803657,-1.3971136877595955,0.18885653917922973,3,-0.8939868126563486,-0.9968961161772006,-0.9454414644167746,0.05145465176042602
0.8256503343582153,0.11795008182525635,0.03949618339538574,0.0023517608642578125,DecisionTreeRegressor(max_depth=5),0.01,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.5834044083581251,-1.2223126791316674,-1.4028585437448964,0.18054586461322886,5,-0.8889014489071428,-0.9880455115895768,-0.9384734802483599,0.04957203134121696
1.6426289081573486,0.38223838806152344,0.06467294692993164,0.010396957397460938,DecisionTreeRegressor(max_depth=5),0.01,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-1.5781009305524127,-1.234248841284797,-1.4061748859186047,0.1719260446338079,8,-0.8830965235132718,-0.9844566264391864,-0.9337765749762291,0.05068005146295729
0.412420392036438,0.07579481601715088,0.02346169948577881,0.0010720491409301758,DecisionTreeRegressor(max_depth=5),0.01,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-1.587838036394659,-1.222992825424414,-1.4054154309095366,0.18242260548512246,7,-0.8929262513092158,-0.9997767689404872,-0.9463515101248514,0.0534252588156357
0.8767153024673462,0.2577780485153198,0.06547152996063232,0.028991103172302246,DecisionTreeRegressor(max_depth=5),0.01,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-1.578108457456821,-1.229425789321569,-1.403767123389195,0.17434133406762597,6,-0.8808531288880567,-0.99927723983874,-0.9400651843633983,0.05921205547534164
1.7982577085494995,0.27540361881256104,0.10841906070709229,0.008130669593811035,DecisionTreeRegressor(max_depth=5),0.01,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-1.5852778381109698,-1.251323380892122,-1.418300609501546,0.16697722860942388,9,-0.88294449209265,-0.9966769686529818,-0.9398107303728159,0.056866238280165904
0.5899697542190552,0.01914680004119873,0.020122885704040527,0.003995299339294434,DecisionTreeRegressor(max_depth=5),0.01,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-1.5697785785533613,-1.2090791839183246,-1.389428881235843,0.18034969731751838,1,-0.8982098600576524,-0.9863526236843048,-0.9422812418709785,0.044071381813326205
0.7682716846466064,0.13846874237060547,0.04568922519683838,0.009174466133117676,DecisionTreeRegressor(max_depth=5),0.01,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-1.570459551117601,-1.2108862934566342,-1.3906729222871177,0.17978662883048335,2,-0.8795130614072468,-0.9831662246909065,-0.9313396430490767,0.05182658164182985
1.814060926437378,0.2914867401123047,0.07589507102966309,0.013587236404418945,DecisionTreeRegressor(max_depth=5),0.01,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=5), 'learning_rate': 0.01, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-1.5785747235323098,-1.2240524198340772,-1.4013135716831935,0.17726115184911628,4,-0.8811037156873578,-0.9819119111644546,-0.9315078134259063,0.050404097738548426
0.6281043291091919,0.22303640842437744,0.04430806636810303,0.005506396293640137,DecisionTreeRegressor(max_depth=9),1.0,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.773451511049955,-1.3194020047405823,-1.5464267578952686,0.2270247531546863,66,-0.20948336220796324,-0.32612232555914794,-0.2678028438835556,0.05831948167559235
1.243403673171997,0.22800612449645996,0.04255092144012451,0.0052748918533325195,DecisionTreeRegressor(max_depth=9),1.0,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.866026976867156,-1.2994760031671038,-1.58275149001713,0.2832754868500261,84,-0.1901357432965978,-0.32872265384987964,-0.2594291985732387,0.06929345527664092
1.8710542917251587,0.30871546268463135,0.07978856563568115,0.010124564170837402,DecisionTreeRegressor(max_depth=9),1.0,linear,200,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'linear', 'n_estimators': 200, 'random_state': 42}",-1.8673747552051063,-1.3105441636810964,-1.5889594594431014,0.27841529576200497,90,-0.1950162201241728,-0.32577557581601635,-0.26039589797009455,0.06537967784592177
0.4450725317001343,0.04397141933441162,0.016400575637817383,0.0018427371978759766,DecisionTreeRegressor(max_depth=9),1.0,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-1.9083654257104918,-1.2838658838575805,-1.596115654784036,0.31224977092645567,97,-0.440251817671649,-0.47003860636694844,-0.4551452120192987,0.014893394347649719
0.6683084964752197,0.13521051406860352,0.032984256744384766,0.001140594482421875,DecisionTreeRegressor(max_depth=9),1.0,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-1.883222734266276,-1.3107165900115791,-1.5969696621389275,0.2862530721273484,98,-0.5023460456826484,-0.49181232496327115,-0.4970791853229598,0.005266860359688624
1.3776979446411133,0.3252146244049072,0.0802086591720581,0.008388876914978027,DecisionTreeRegressor(max_depth=9),1.0,square,200,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'square', 'n_estimators': 200, 'random_state': 42}",-1.9337211270771157,-1.3200441673415408,-1.6268826472093283,0.30683847986778745,106,-0.5278842745779735,-0.49035562136203403,-0.5091199479700037,0.018764326607969728
0.44390273094177246,0.09851241111755371,0.019290804862976074,0.00028455257415771484,DecisionTreeRegressor(max_depth=9),1.0,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-1.8926920977512363,-1.294867166789813,-1.5937796322705247,0.2989124654807116,96,-0.18756342537655513,-0.30853683473804,-0.24805013005729756,0.06048670468074244
0.9632662534713745,0.1807936429977417,0.033837080001831055,0.0031280517578125,DecisionTreeRegressor(max_depth=9),1.0,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-1.8383237532745687,-1.293895451152043,-1.5661096022133059,0.2722141510612628,78,-0.17012536643121848,-0.30477399531069954,-0.23744968087095902,0.06732431443974053
1.7144001722335815,0.359336256980896,0.06463503837585449,0.009128093719482422,DecisionTreeRegressor(max_depth=9),1.0,exponential,200,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 1.0, 'loss': 'exponential', 'n_estimators': 200, 'random_state': 42}",-1.7842695479890756,-1.298372177586809,-1.5413208627879422,0.24294868520113333,58,-0.16918244816955497,-0.2996516170758561,-0.23441703262270552,0.06523458445315056
0.4456585645675659,0.07390749454498291,0.018797993659973145,0.0021468400955200195,DecisionTreeRegressor(max_depth=9),0.5,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-1.8297118436785036,-1.2910156908159327,-1.5603637672472181,0.26934807643128544,76,-0.1795578579178012,-0.3187720856795653,-0.24916497179868324,0.06960711388088203
0.8076643943786621,0.18212389945983887,0.030679821968078613,0.0018292665481567383,DecisionTreeRegressor(max_depth=9),0.5,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=9), 'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-1.9178641224946111,-1.3078084007692847,-1.6128362616319478,0.3050278608626632,103,-0.16320915439790787,-0.309636288735739,-0.23642272156682342,0.07321356716891557
